Departamento,Municipio,Operadora,Contrato,Campo,Date,Aceite
CASANARE,,Lewis Energy Colombia,GUACHIRIA SUR,TULIPAN,2014-01-01,2696.806452
CASANARE,,Lewis Energy Colombia,GUACHIRIA SUR,TULIPAN,2014-02-01,2444.321429
CASANARE,,Lewis Energy Colombia,GUACHIRIA SUR,TULIPAN,2014-03-01,2313.064516
CASANARE,,Lewis Energy Colombia,GUACHIRIA SUR,TULIPAN,2014-04-01,1594.266667
CASANARE,,Lewis Energy Colombia,GUACHIRIA SUR,TULIPAN,2014-05-01,1335.16129
CASANARE,,Lewis Energy Colombia,GUACHIRIA SUR,TULIPAN,2014-06-01,1429.966667
CASANARE,,Lewis Energy Colombia,GUACHIRIA SUR,TULIPAN,2014-07-01,1312.516129
CASANARE,,Lewis Energy Colombia,GUACHIRIA SUR,TULIPAN,2014-08-01,1556
CASANARE,,Lewis Energy Colombia,GUACHIRIA SUR,TULIPAN,2014-09-01,1439.033333
CASANARE,,Lewis Energy Colombia,GUACHIRIA SUR,TULIPAN,2014-10-01,1170.709677
CASANARE,,Lewis Energy Colombia,Surimena,SOLOPIÑA,2014-01-01,226.3548387
CASANARE,,Lewis Energy Colombia,Surimena,SOLOPIÑA,2014-02-01,134.0357143
CASANARE,,Lewis Energy Colombia,Surimena,SOLOPIÑA,2014-03-01,139.6129032
CASANARE,,Lewis Energy Colombia,Surimena,SOLOPIÑA,2014-04-01,134.7333333
CASANARE,,Lewis Energy Colombia,Surimena,SOLOPIÑA,2014-05-01,131.0967742
CASANARE,,Lewis Energy Colombia,Surimena,SOLOPIÑA,2014-06-01,78.5
CASANARE,,Lewis Energy Colombia,Surimena,SOLOPIÑA,2014-07-01,80.74193548
CASANARE,,Lewis Energy Colombia,Surimena,SOLOPIÑA,2014-08-01,120.1935484
CASANARE,,Lewis Energy Colombia,Surimena,SOLOPIÑA,2014-09-01,77.03333333
CASANARE,,Lewis Energy Colombia,Surimena,SOLOPIÑA,2014-10-01,86.67741935
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA,Guahibos,2013-01-01,139.4516129
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA,Guahibos,2013-02-01,144.6071429
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA,Guahibos,2013-03-01,131.8709677
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA,Guahibos,2013-04-01,137.5333333
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA,Guahibos,2013-05-01,129.7096774
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA,Guahibos,2013-06-01,121.8666667
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA,Guahibos,2013-07-01,115.0322581
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA,Guahibos,2013-08-01,108.5483871
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA,Guahibos,2013-09-01,107.4333333
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA,Guahibos,2013-10-01,96.06451613
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA,Guahibos,2013-11-01,91
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA,Guahibos,2013-12-01,89.4516129
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA,LOS ACEITES,2013-01-01,370.7419355
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA,LOS ACEITES,2013-02-01,446.3571429
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA,LOS ACEITES,2013-03-01,415.6774194
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA,LOS ACEITES,2013-04-01,391.6
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA,LOS ACEITES,2013-05-01,386.516129
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA,LOS ACEITES,2013-06-01,375.4333333
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA,LOS ACEITES,2013-07-01,362.1290323
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA,LOS ACEITES,2013-08-01,338.2903226
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA,LOS ACEITES,2013-09-01,314.2
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA,LOS ACEITES,2013-10-01,312.2258065
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA,LOS ACEITES,2013-11-01,294.1
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA,LOS ACEITES,2013-12-01,289.2258065
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA,PRIMAVERA,2013-01-01,81.35483871
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA,PRIMAVERA,2013-02-01,63.5
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA,PRIMAVERA,2013-03-01,97.4516129
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA,PRIMAVERA,2013-04-01,89.5
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA,PRIMAVERA,2013-05-01,95.4516129
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA,PRIMAVERA,2013-06-01,95.3
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA,PRIMAVERA,2013-07-01,95.77419355
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA,PRIMAVERA,2013-08-01,92.38709677
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA,PRIMAVERA,2013-09-01,92.8
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA,PRIMAVERA,2013-10-01,93.06451613
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA,PRIMAVERA,2013-11-01,92.86666667
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA,PRIMAVERA,2013-12-01,86.48387097
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA SUR,Tulipán,2013-01-01,216.4193548
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA SUR,Tulipán,2013-02-01,211.1785714
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA SUR,Tulipán,2013-03-01,215.7741935
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA SUR,Tulipán,2013-04-01,261.6666667
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA SUR,Tulipán,2013-05-01,341.516129
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA SUR,Tulipán,2013-06-01,373.6666667
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA SUR,Tulipán,2013-07-01,398.1935484
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA SUR,Tulipán,2013-08-01,396.0967742
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA SUR,Tulipán,2013-09-01,463.1333333
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA SUR,Tulipán,2013-10-01,723.9032258
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA SUR,Tulipán,2013-11-01,1044
CASANARE,,LEWIS ENERGY COLOMBIA INC.,GUACHIRIA SUR,Tulipán,2013-12-01,1827.677419
CASANARE,,LEWIS ENERGY COLOMBIA INC.,Surimena,Solopiña,2013-01-01,0
CASANARE,,LEWIS ENERGY COLOMBIA INC.,Surimena,Solopiña,2013-02-01,0
CASANARE,,LEWIS ENERGY COLOMBIA INC.,Surimena,Solopiña,2013-03-01,71.64516129
CASANARE,,LEWIS ENERGY COLOMBIA INC.,Surimena,Solopiña,2013-04-01,600.3
CASANARE,,LEWIS ENERGY COLOMBIA INC.,Surimena,Solopiña,2013-05-01,395.8709677
CASANARE,,LEWIS ENERGY COLOMBIA INC.,Surimena,Solopiña,2013-06-01,343.9
CASANARE,,LEWIS ENERGY COLOMBIA INC.,Surimena,Solopiña,2013-07-01,357.516129
CASANARE,,LEWIS ENERGY COLOMBIA INC.,Surimena,Solopiña,2013-08-01,267.6774194
CASANARE,,LEWIS ENERGY COLOMBIA INC.,Surimena,Solopiña,2013-09-01,292.6
CASANARE,,LEWIS ENERGY COLOMBIA INC.,Surimena,Solopiña,2013-10-01,283.7096774
CASANARE,,LEWIS ENERGY COLOMBIA INC.,Surimena,Solopiña,2013-11-01,288.8
CASANARE,,LEWIS ENERGY COLOMBIA INC.,Surimena,Solopiña,2013-12-01,262.8387097
CASANARE,,NCT ENERGY GROUP,E&P LLANOS 27,FLAMI,2014-01-01,215.7419355
CASANARE,,NCT ENERGY GROUP,E&P LLANOS 27,FLAMI,2014-02-01,204.4642857
CASANARE,,NCT ENERGY GROUP,E&P LLANOS 27,FLAMI,2014-03-01,184.2580645
CASANARE,,NCT ENERGY GROUP,E&P LLANOS 27,FLAMI,2014-04-01,201.9666667
CASANARE,,NCT ENERGY GROUP,E&P LLANOS 27,FLAMI,2014-05-01,204
CASANARE,,NCT ENERGY GROUP,E&P LLANOS 27,FLAMI,2014-06-01,176.2666667
CASANARE,,NCT ENERGY GROUP,E&P LLANOS 27,FLAMI,2014-07-01,154.0645161
CASANARE,,NCT ENERGY GROUP,E&P LLANOS 27,FLAMI,2014-08-01,175.3225806
CASANARE,,NCT ENERGY GROUP,E&P LLANOS 27,FLAMI,2014-09-01,79.3
CASANARE,,NCT ENERGY GROUP,E&P LLANOS 27,FLAMI,2014-10-01,0
CASANARE,,NCT ENERGY GROUP,Llanos 27,FLAMI,2013-01-01,474.483871
CASANARE,,NCT ENERGY GROUP,Llanos 27,FLAMI,2013-02-01,425.9285714
CASANARE,,NCT ENERGY GROUP,Llanos 27,FLAMI,2013-03-01,388.5483871
CASANARE,,NCT ENERGY GROUP,Llanos 27,FLAMI,2013-04-01,353.7
CASANARE,,NCT ENERGY GROUP,Llanos 27,FLAMI,2013-05-01,317.7741935
CASANARE,,NCT ENERGY GROUP,Llanos 27,FLAMI,2013-06-01,293.8333333
CASANARE,,NCT ENERGY GROUP,Llanos 27,FLAMI,2013-07-01,272.6129032
CASANARE,,NCT ENERGY GROUP,Llanos 27,FLAMI,2013-08-01,258.1612903
CASANARE,,NCT ENERGY GROUP,Llanos 27,FLAMI,2013-09-01,243.6333333
CASANARE,,NCT ENERGY GROUP,Llanos 27,FLAMI,2013-10-01,230.0645161
CASANARE,,NCT ENERGY GROUP,Llanos 27,FLAMI,2013-11-01,222.4
CASANARE,,NCT ENERGY GROUP,Llanos 27,FLAMI,2013-12-01,217.483871
CASANARE,,NEW GRANADA ENERGY CO.,DOROTEA,Dorotea A,2013-01-01,7.935483871
CASANARE,,NEW GRANADA ENERGY CO.,DOROTEA,Dorotea A,2013-02-01,4.785714286
CASANARE,,NEW GRANADA ENERGY CO.,DOROTEA,Dorotea A,2013-03-01,7.290322581
CASANARE,,NEW GRANADA ENERGY CO.,DOROTEA,Dorotea A,2013-04-01,6.866666667
CASANARE,,NEW GRANADA ENERGY CO.,DOROTEA,Dorotea A,2013-05-01,6.709677419
CASANARE,,NEW GRANADA ENERGY CO.,DOROTEA,Dorotea A,2013-06-01,5.2
CASANARE,,NEW GRANADA ENERGY CO.,DOROTEA,Dorotea A,2013-07-01,5.290322581
CASANARE,,NEW GRANADA ENERGY CO.,DOROTEA,Dorotea A,2013-08-01,4.64516129
CASANARE,,NEW GRANADA ENERGY CO.,DOROTEA,Dorotea A,2013-09-01,4.533333333
CASANARE,,NEW GRANADA ENERGY CO.,DOROTEA,Dorotea A,2013-10-01,4.483870968
CASANARE,,NEW GRANADA ENERGY CO.,DOROTEA,Dorotea A,2013-11-01,4.6
CASANARE,,NEW GRANADA ENERGY CO.,DOROTEA,Dorotea A,2013-12-01,4.483870968
CASANARE,,NEW GRANADA ENERGY CO.,DOROTEA,DOROTEA B,2013-01-01,7846.967742
CASANARE,,NEW GRANADA ENERGY CO.,DOROTEA,DOROTEA B,2013-02-01,5287.678571
CASANARE,,NEW GRANADA ENERGY CO.,DOROTEA,DOROTEA B,2013-03-01,7364.387097
CASANARE,,NEW GRANADA ENERGY CO.,DOROTEA,DOROTEA B,2013-04-01,8382.1
CASANARE,,NEW GRANADA ENERGY CO.,DOROTEA,DOROTEA B,2013-05-01,9574.16129
CASANARE,,NEW GRANADA ENERGY CO.,DOROTEA,DOROTEA B,2013-06-01,8800.7
CASANARE,,NEW GRANADA ENERGY CO.,DOROTEA,DOROTEA B,2013-07-01,8718.870968
CASANARE,,NEW GRANADA ENERGY CO.,DOROTEA,DOROTEA B,2013-08-01,8923.064516
CASANARE,,NEW GRANADA ENERGY CO.,DOROTEA,DOROTEA B,2013-09-01,8990.5
CASANARE,,NEW GRANADA ENERGY CO.,DOROTEA,DOROTEA B,2013-10-01,8695.870968
CASANARE,,NEW GRANADA ENERGY CO.,DOROTEA,DOROTEA B,2013-11-01,7888.3
CASANARE,,NEW GRANADA ENERGY CO.,DOROTEA,DOROTEA B,2013-12-01,7388.967742
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,Leona A,2013-01-01,0
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,Leona A,2013-02-01,0
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,Leona A,2013-03-01,0
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,Leona A,2013-04-01,88.13333333
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,Leona A,2013-05-01,46.48387097
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,Leona A,2013-06-01,7.633333333
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,Leona A,2013-07-01,0
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,Leona A,2013-08-01,0
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,Leona A,2013-09-01,0
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,Leona A,2013-10-01,0
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,Leona A,2013-11-01,0.766666667
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,Leona A,2013-12-01,0.35483871
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA A SUR,2013-01-01,0
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA A SUR,2013-02-01,0
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA A SUR,2013-03-01,0
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA A SUR,2013-04-01,0
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA A SUR,2013-05-01,0
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA A SUR,2013-06-01,0
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA A SUR,2013-07-01,0
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA A SUR,2013-08-01,0
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA A SUR,2013-09-01,14.16666667
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA A SUR,2013-10-01,29.87096774
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA A SUR,2013-11-01,12.9
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA A SUR,2013-12-01,0
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA B,2013-01-01,54.67741935
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA B,2013-02-01,52.10714286
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA B,2013-03-01,127.1935484
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA B,2013-04-01,145.7
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA B,2013-05-01,142.8064516
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA B,2013-06-01,127.5333333
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA B,2013-07-01,101.4516129
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA B,2013-08-01,90.51612903
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA B,2013-09-01,93.86666667
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA B,2013-10-01,90.74193548
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA B,2013-11-01,85.56666667
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA B,2013-12-01,82.77419355
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA B NORTE,2013-01-01,0
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA B NORTE,2013-02-01,0
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA B NORTE,2013-03-01,197.3548387
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA B NORTE,2013-04-01,138.4333333
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA B NORTE,2013-05-01,114.0967742
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA B NORTE,2013-06-01,46.16666667
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA B NORTE,2013-07-01,7.35483871
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA B NORTE,2013-08-01,89.80645161
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA B NORTE,2013-09-01,69.03333333
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA B NORTE,2013-10-01,57.48387097
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA B NORTE,2013-11-01,51.56666667
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA B NORTE,2013-12-01,44.51612903
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA B SUR,2013-01-01,62.87096774
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA B SUR,2013-02-01,74.25
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA B SUR,2013-03-01,234.6451613
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA B SUR,2013-04-01,215.1
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA B SUR,2013-05-01,194.9677419
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA B SUR,2013-06-01,273.8666667
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA B SUR,2013-07-01,428.2258065
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA B SUR,2013-08-01,352.1935484
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA B SUR,2013-09-01,69.43333333
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA B SUR,2013-10-01,13.22580645
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA B SUR,2013-11-01,271.9666667
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA B SUR,2013-12-01,312.9354839
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA C,2013-01-01,238.7419355
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA C,2013-02-01,130.7142857
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA C,2013-03-01,158.0967742
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA C,2013-04-01,149.1
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA C,2013-05-01,123.2580645
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA C,2013-06-01,95.3
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA C,2013-07-01,100.6774194
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA C,2013-08-01,123.1290323
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA C,2013-09-01,23.1
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA C,2013-10-01,0
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA C,2013-11-01,260.5
CASANARE,,NEW GRANADA ENERGY CO.,LEONA,LEONA C,2013-12-01,161.2258065
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),DOROTEA,Dorotea A,2014-01-01,4.258064516
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),DOROTEA,Dorotea A,2014-02-01,4.285714286
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),DOROTEA,Dorotea A,2014-03-01,3.677419355
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),DOROTEA,Dorotea A,2014-04-01,3.1
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),DOROTEA,Dorotea A,2014-05-01,3.225806452
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),DOROTEA,Dorotea A,2014-06-01,2.7
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),DOROTEA,Dorotea A,2014-07-01,2.612903226
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),DOROTEA,Dorotea A,2014-08-01,1.35483871
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),DOROTEA,Dorotea A,2014-09-01,1.1
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),DOROTEA,Dorotea A,2014-10-01,1
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),DOROTEA,DOROTEA B,2014-01-01,6986.612903
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),DOROTEA,DOROTEA B,2014-02-01,6312.392857
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),DOROTEA,DOROTEA B,2014-03-01,5975.612903
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),DOROTEA,DOROTEA B,2014-04-01,5941.3
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),DOROTEA,DOROTEA B,2014-05-01,6897.967742
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),DOROTEA,DOROTEA B,2014-06-01,7864.7
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),DOROTEA,DOROTEA B,2014-07-01,7194.064516
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),DOROTEA,DOROTEA B,2014-08-01,7365.870968
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),DOROTEA,DOROTEA B,2014-09-01,6762.633333
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),DOROTEA,DOROTEA B,2014-10-01,6650.032258
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),DOROTEA,DOROTEA E,2014-01-01,0
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),DOROTEA,DOROTEA E,2014-02-01,0
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),DOROTEA,DOROTEA E,2014-03-01,33.4516129
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),DOROTEA,DOROTEA E,2014-04-01,70.63333333
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),DOROTEA,DOROTEA E,2014-05-01,79.61290323
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),DOROTEA,DOROTEA E,2014-06-01,91.2
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),DOROTEA,DOROTEA E,2014-07-01,86.4516129
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),DOROTEA,DOROTEA E,2014-08-01,68.25806452
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),DOROTEA,DOROTEA E,2014-09-01,76.26666667
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),DOROTEA,DOROTEA E,2014-10-01,69.25806452
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),LEONA,LEONA A SUR,2014-01-01,0
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),LEONA,LEONA A SUR,2014-02-01,0
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),LEONA,LEONA A SUR,2014-03-01,0
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),LEONA,LEONA A SUR,2014-04-01,0
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),LEONA,LEONA A SUR,2014-05-01,0
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),LEONA,LEONA A SUR,2014-06-01,10
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),LEONA,LEONA A SUR,2014-07-01,23.93548387
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),LEONA,LEONA A SUR,2014-08-01,18.29032258
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),LEONA,LEONA A SUR,2014-09-01,0
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),LEONA,LEONA A SUR,2014-10-01,0
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),LEONA,LEONA B,2014-01-01,82.51612903
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),LEONA,LEONA B,2014-02-01,86.96428571
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),LEONA,LEONA B,2014-03-01,83.22580645
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),LEONA,LEONA B,2014-04-01,79.66666667
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),LEONA,LEONA B,2014-05-01,110.8064516
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),LEONA,LEONA B,2014-06-01,132.2333333
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),LEONA,LEONA B,2014-07-01,123.6129032
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),LEONA,LEONA B,2014-08-01,163.8387097
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),LEONA,LEONA B,2014-09-01,378.1
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),LEONA,LEONA B,2014-10-01,190.0967742
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),LEONA,LEONA B NORTE,2014-01-01,42.41935484
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),LEONA,LEONA B NORTE,2014-02-01,42.28571429
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),LEONA,LEONA B NORTE,2014-03-01,42.64516129
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),LEONA,LEONA B NORTE,2014-04-01,42
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),LEONA,LEONA B NORTE,2014-05-01,55.77419355
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),LEONA,LEONA B NORTE,2014-06-01,74.36666667
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),LEONA,LEONA B NORTE,2014-07-01,48.48387097
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),LEONA,LEONA B NORTE,2014-08-01,51.64516129
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),LEONA,LEONA B NORTE,2014-09-01,52.3
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),LEONA,LEONA B NORTE,2014-10-01,49.4516129
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),LEONA,LEONA B SUR,2014-01-01,315.8387097
CASANARE,,NEW GRANADA ENERGY CORPORATION (HUPECOL LL),LEONA,LEONA B SUR,2014-02-01,294.6428571
